id,nume,lat,lng
6546,Santaul Mare,47.168722,21.8378258
6547,Santaul Mic,47.1418392,21.8316738
6548,Santion,47.0977861,21.8348696
6549,Bratca,46.9242078,22.6053445
6550,Beznea,46.9573813,22.6116115
6551,Damis,46.8675,22.5531
6552,Lorau,46.9186376,22.6260052
6553,Ponoara,46.8872855,22.6601511
6554,Valea Crisului,46.9432052,22.6367958
6555,Brusturi,47.1589448,22.238043
6556,Cuiesd,47.1104551,22.2906383
6557,Loranta,47.1379491,22.3220186
6558,Orvisele,47.1312669,22.2231338
6559,Paulesti,47.1734968,22.2168926
6560,Picleu,47.1426159,22.2616143
6561,Tiganestii de Cris,47.1301803,22.2786411
6562,Varasau,47.1622006,22.2660173
6563,Budureasa,46.6747978,22.5005291
6564,Burda,46.6946158,22.4783519
6565,Saca,46.6616088,22.4722236
6566,Saliste de Beius,46.6499667,22.4548666
6567,Teleac,46.661157,22.4313561
6568,Buduslau,47.3993052,22.2645195
6569,Albis,47.3917831,22.2446332
6570,Bulz,46.9129444,22.6748134
6571,Baraj Lesu,47.0157516,22.172266
6572,Munteni,46.8789414,22.6940566
6573,Remeti,46.8448139,22.652832
6574,Valea Iadului,46.9211901,22.6530397
6575,Buntesti,46.6118668,22.5042482
6576,Bradet,46.5821256,22.5315883
6577,Dumbravani,46.5867983,22.499825
6578,Ferice,46.6360467,22.5252906
6579,Lelesti,46.6199294,22.4560126
6580,Poienii de Jos,46.6089608,22.4999091
6581,Poienii de Sus,46.6055578,22.5163597
6582,Saud,46.6225046,22.495725
6583,Stancesti,46.5890988,22.5147386
6584,Cabesti,46.7594527,22.3794457
6585,Goila,46.7718635,22.3375596
6586,Gurbesti (Cabesti),46.7491948,22.3613359
6587,Josani (Cabesti),46.7548566,22.354756
6588,Sohodol,46.7793496,22.4248593
6589,Capalna,46.7328426,22.105445
6590,Ginta,46.7547718,22.0848849
6591,Rohani,46.7441404,22.0935193
6592,Saldabagiu Mic,46.739261,22.1519693
6593,Suplacu de Tinca,46.7079026,22.1158519
6594,Carpinet,46.4585677,22.4896153
6595,Calugari,46.4206709,22.4773898
6596,Izbuc,46.4394251,22.4660797
6597,Leheceni,46.4456565,22.515377
6598,Campani,46.5036418,22.5375989
6599,Fanate,46.5043811,22.5401369
6600,Harsesti,46.5332425,22.5015886
6601,Sighistel,46.5204847,22.5448661
6602,Valea de Sus,46.5470993,22.5294512
6603,Cefa,46.917301,21.7114739
6604,Ateas,46.9203888,21.6125127
6605,Berechiu,46.9487399,21.7356249
6606,Bicaci,46.9007409,21.7882893
6607,Gepiu,46.928816,21.7877715
6608,Inand,46.8935142,21.7480139
6609,Roit,46.9863344,21.7033115
6610,Sannicolau Roman,46.9620721,21.7165515
6611,Ceica,46.860365,22.1844301
6612,Bucium,46.878971,22.1523701
6613,Ceisoara,46.8559483,22.2030029
6614,Corbesti,46.8926615,22.2320928
6615,Cotiglet,46.8864713,22.1999856
6616,Dusesti,46.8322531,22.1788113
6617,Incesti,46.8446772,22.1427066
6618,Cetariu,47.1417285,21.9978705
6619,Paleu,47.1053227,21.9819335
6620,Saldabagiu de Munte,47.0915683,21.9804685
6621,Sisterea,47.1595429,22.0743563
6622,Susturogi,47.1398391,22.1116706
6623,Tautelec,47.1545667,22.032499
6624,Uileacu de Munte,47.1185979,21.9984886
6625,Cherechiu,47.3835591,22.1205771
6626,Chesereu,47.424897,22.1132621
6627,Targusor,47.3871088,22.1664629
6628,Chislaz,47.2790723,22.2303494
6629,Chiraleu,47.3067461,22.2960563
6630,Haucesti,47.2275893,22.201327
6631,Misca,47.2627797,22.2599171
6632,Poclusa de Barcau,47.2611639,22.192273
6633,Sarsig,47.2400567,22.1857196
6634,Sanlazar,47.2927238,22.2483819
6635,Ciuhoi,47.2384701,22.1240693
6636,Cenalos,47.2443035,22.1521874
6637,Saniob,47.2638987,22.128266
6638,Sfarnas,47.2343173,22.0876198
6639,Ciumeghiu,46.7306005,21.578261
6640,Boiu,46.6895862,21.6065637
6641,Ghiorac,46.7167568,21.6738114
6642,Cociuba Mare,46.7383298,21.9967394
6643,Carasau,46.7039975,22.0474812
6644,Chesa,46.7474226,22.0271082
6645,Petid,46.7180894,22.078096
6646,Copacel,46.9692921,22.1498057
6647,Bucuroaia,46.924753,22.1839686
6648,Chijic,46.9982007,22.1550287
6649,Poiana Tasad,46.9535361,22.1693201
6650,Sarand,46.9969797,22.1201864
6651,Surduc,46.976427,22.196251
6652,Cristioru de Jos,46.4177149,22.5343986
6653,Balc,47.3209696,22.533213
6654,Cristioru de Sus,46.4163386,22.5745276
6655,Poiana (Cristioru de Jos),46.4473817,22.5802021
6656,Saliste de Vascau,46.4330812,22.5394895
6657,Curatele,46.7148767,22.4970878
6658,Beiusele,46.7182754,22.4467823
6659,Cresuia,46.709671,22.4792455
6660,Nimaiesti,46.6880382,22.4024881
6661,Pocioveliste,46.7010474,22.4441059
6662,Curtuiseni,47.5469426,22.1973512
6663,Vasad,47.5127419,22.2576829
6664,Derna,47.2080143,22.2832005
6665,Dernisoara,47.2210391,22.2539315
6666,Sacalasau,47.1928751,22.2883004
6667,Sacalasau Nou,47.1803326,22.3276937
6668,Tria,47.2316415,22.2616612
6669,Diosig,47.3097963,21.9962806
6670,Ianca,47.2857747,21.991395
6671,Mihai Bravu,47.2565946,21.9357451
6672,Rosiori,47.25765,21.9560031
6673,Vaida,47.2524657,21.9945169
6674,Dobresti,46.8796442,22.3393543
6675,Cornisesti,46.8283178,22.2324701
6676,Crancesti,46.8177924,22.251332
6677,Hidisel,46.8355032,22.2595856
6678,Luncasprie,46.8476367,22.3091446
6679,Racas,46.8751415,22.3240381
6680,Topa de Jos,46.8434194,22.2332655
6681,Topa de Sus,46.868417,22.2479608
6682,Draganesti,46.6285091,22.3928263
6683,Belejeni,46.6253574,22.4296875
6684,Gradinari,46.6391886,22.3732509
6685,Livada Beiusului,46.6500493,22.3990572
6686,Mizies,46.6622459,22.4014234
6687,Pacalesti,46.6234819,22.4064787
6688,Pantasesti,46.6185899,22.4009954
6689,Sebis,46.6182468,22.4334353
6690,Talpe,46.6509964,22.4191018
6691,Tiganestii de Beius,46.6289325,22.4138689
6692,Dragesti,46.9114403,22.1335188
6693,Dicanesti,46.9001276,22.0982661
6694,Stracos,46.9115668,22.142306
6695,Tasad,46.939432,22.1273843
6696,Topesti,46.8764289,22.1257135
6697,Finis,46.5797782,22.2164445
6698,Brusturi (Finis),46.5774122,22.2528379
6699,Fizis,46.6546568,22.2792421
6700,Ioanis,46.6696655,22.2771439
6701,Suncuis,46.6734053,22.2619495
6702,Girisu de Cris,47.0668034,21.7599348
6703,Cheresig,47.0326903,21.6750289
6704,Tarian,47.0764803,21.7753829
6705,Toboliu,47.0415076,21.7204781
6706,Hidiselu de Sus,46.9324901,22.0484254
6707,Hidiselu de Jos,46.9457435,22.020627
6708,Mierlau,46.9183296,22.0176698
6709,Santelec,46.9579898,22.0672094
6710,Sumugiu,46.8895138,21.9712475
6711,Holod,46.7905753,22.1274783
6712,Dumbrava,46.7853857,22.0684732
6713,Dumbravita,46.7934702,22.1538874
6714,Forosig,46.8218455,22.1048508
6715,Hodis,46.8010478,22.1071584
6716,Lupoaia,46.8042842,22.1319168
6717,Valea Mare de Codru,46.8086807,22.0773137
6718,Vintere,46.7671958,22.1488046
6719,Husasau de Tinca,46.8230509,21.9099092
6720,Fonau,46.8183743,21.974237
6721,Miersig,46.8896206,21.8503261
6722,Osand,46.8411241,21.9590319
6723,Sititelec,46.8790251,21.9032168
6724,Ineu,47.0900935,22.1205794
6725,Botean,47.102663,22.1405244
6726,Husasau de Cris,47.0842508,22.0673963
6727,Lazuri de Beius,46.593207,22.401198
6728,Baleni,46.6092471,22.3971301
6729,Cusuius,46.578694,22.4132485
6730,Hinchiris,46.5909988,22.3657343
6731,Lazareni,46.8772071,22.057477
6732,Bicacel,46.8540635,22.096424
6733,Calea Mare,46.9082994,22.0673256
6734,Carandeni,46.8551824,22.0751953
6735,Caranzel,46.8299891,22.0379072
6736,Gepis,46.8421124,22.0203466
6737,Gruilung,46.8790635,22.0970244
6738,Miheleu,46.8255502,22.0645839
6739,Lugasu de Jos,47.0634558,22.3453064
6740,Lugasu de Sus,47.0787334,22.3549842
6741,Urvind,47.0669965,22.2811636
6742,Lunca,46.5080532,22.4182831
6743,Briheni,46.4992037,22.3937067
6744,Hotarel,46.5322034,22.4392078
6745,Sarbesti,46.5013029,22.4847134
6746,Seghiste,46.5302477,22.4885264
6747,Sustiu,46.4988886,22.459662
6748,Madaras,46.8288489,21.6772804
6749,Homorog,46.8344634,21.7448214
6750,Ianosda,46.837074,21.8081404
6751,Martihaz,46.8743334,21.6494956
6752,Magesti,46.9903133,22.4462784
6753,Butani,47.0180816,22.4308552
6754,Cacuciu Nou,47.0240937,22.4698956
6755,Dobricionesti,46.9949609,22.476391
6756,Galaseni,46.987253,22.4301353
6757,Josani (Magesti),47.0009129,22.4599232
6758,Ortiteag,47.0305569,22.4338845
6759,Nojorid,47.0011712,21.8843323
6760,Apateu,46.9690832,21.9268146
6761,Chisirid,46.9681063,21.8904213
6762,Les,46.9642283,21.833461
6763,Livada de Bihor,47.009938,21.808633
6764,Pausa,46.94608,21.8669209
6765,Sauaieu,46.9354606,21.919893
6766,Olcea,46.6617776,21.9616284
6767,Calacea,46.6776682,21.9266806
6768,Hodisel,46.6466195,22.0430564
6769,Ucuris,46.6387775,21.9564242
6770,Osorhei,47.0258424,22.0721461
6771,Alparea,47.0277672,22.0563134
6772,Cheriu,47.0113918,22.0237037
6773,Felcheriu,46.9978035,22.0783367
6774,Fughiu,47.0586868,22.0485598
6775,Pietroasa,46.5902106,22.5537322
6776,Chiscau,46.5601823,22.5518832
6777,Cociuba Mica,46.5971446,22.5325044
6778,Giulesti,46.5480476,22.5889939
6779,Gurani,46.5968926,22.5428992
6780,Magura,46.5544689,22.5519474
6781,Motesti,46.5613405,22.5080666
6782,Pocola,46.6923385,22.2856594
6783,Feneris,46.7145152,22.2826986
6784,Petrani,46.6910056,22.2658103
6785,Poietari,46.7094188,22.3045027
6786,Sanmartin de Beius,46.6891883,22.319636
6787,Pomezeu,46.7970939,22.288845
6788,Campani de Pomezeu,46.8003164,22.3165825
6789,Cosdeni,46.7706022,22.2940845
6790,Hidis,46.7784017,22.25904
6791,Lacu Sarat,46.8029587,22.356417
6792,Sitani,46.8101562,22.2995776
6793,Spinus de Pomezeu,46.7860967,22.2711365
6794,Valani de Pomezeu,46.7853027,22.3216031
6795,Popesti,47.2414321,22.4142703
6796,Bistra,47.2534649,22.4212938
6797,Budoi,47.2071312,22.3595442
6798,Cuzap,47.200166,22.4153179
6799,Varviz,47.2235583,22.4356607
6800,Varzari,47.2020871,22.4589401
6801,Voivozi (Popesti),47.2194325,22.3902124
6802,Rabagani,46.74629,22.2452338
6803,Albesti,46.7693198,22.2506294
6804,Bratesti,46.7592471,22.1956924
6805,Saliste de Pomezeu,46.7489998,22.2879046
6806,Saucani,46.7325762,22.2657563
6807,Varaseni,46.765207,22.2116333
6808,Remetea,46.7389351,22.3432383
6809,Dragoteni,46.7363995,22.312236
6810,Meziad,46.7406436,22.4276317
6811,Petreasa,46.7138974,22.3476782
6812,Soimus,46.7179547,22.3278946
6813,Rieni,46.5361573,22.380059
6814,Cucuceni,46.5648609,22.4220054
6815,Ghighiseni,46.548125,22.4264321
6816,Petrileni,46.5612348,22.4488097
6817,Sudrigiu,46.6009545,22.4220256
6818,Valea de Jos,46.5716264,22.4843536
6819,Rosia,46.8230515,22.4165072
6820,Lazuri,46.7949799,22.4107135
6821,Sacadat,47.0501291,22.153861
6822,Borsa,47.0230754,22.1801879
6823,Sabolciu,47.0732261,22.1533388
6824,Sacueni,47.3519177,22.0928322
6825,Cadea,47.3107941,22.0613115
6826,Ciocaia,47.3410389,22.0449947
6827,Cubulcut,47.3219756,22.1835139
6828,Olosig,47.3497644,22.1715858
6829,Sannicolau de Munte,47.300307,22.1384943
6830,Salacea,47.4575494,22.2692574
6831,Otomani,47.4367082,22.2325325
6832,Salard,47.2204482,22.0326279
6833,Hodos,47.2233024,21.9835089
6834,Santimreu,47.2470642,22.0435581
6835,Sambata,46.8009187,22.1984794
6836,Copaceni,46.771733,22.1905039
6837,Ogesti,46.8035742,22.2353401
6838,Rogoz,46.7904505,22.1687443
6839,Rotaresti,46.7959506,22.2290955
6840,Zavoiu,46.8202103,22.1911317
6841,Sanmartin,46.9839564,21.9763998
6842,Baile 1 Mai,46.996533,21.996222
6843,Betfia,46.9755594,22.0149132
6844,Cihei,47.000922,21.9554176
6845,Cordau,46.9680447,21.9731645
6846,Baile Felix,46.9899236,21.9803673
6847,Haieu,46.9936729,21.9977638
6848,Rontau,47.0015851,21.9964551
6849,Santandrei,47.0670543,21.8517806
6850,Palota,47.0639623,21.8221579
6851,Sarbi,47.1770465,22.1332699
6852,Almasu Mic (Sarbi),47.1662742,22.1390515
6853,Burzuc,47.1373305,22.1902018
6854,Chioag,47.1769173,22.1496823
6855,Fegernic,47.2055718,22.1283568
6856,Fegernicu Nou,47.2200275,22.1012572
6857,Sarcau,47.2093514,22.1523481
6858,Spinus,47.2067762,22.1886742
6859,Ciulesti,47.2179803,22.1871337
6860,Gurbesti (Spinus),47.1938544,22.2238415
6861,Nadar,47.2064922,22.1680081
6862,Saliste,47.1903771,22.2346209
6863,Suplacu de Barcau,47.2452552,22.5016263
6864,Borumlaca,47.2156398,22.4740951
6865,Dolea,47.2769411,22.4818892
6866,Foglas,47.247362,22.4774184
6867,Valea Cerului,47.2379595,22.4965438
6868,Valcelele,47.2303855,22.48193
6869,Simian,47.4870923,22.0857171
6870,Silindru,47.4370176,22.0469239
6871,Voivozi (Simian),47.4711734,22.0434243
6872,Sinteu,47.1466267,22.4823229
6873,Huta Voivozi,47.1552565,22.4777619
6874,Socet,47.1555001,22.5014175
6875,Valea Tarnei,47.1298455,22.5387305
6876,Soimi,46.635911,22.1396558
6877,Borz,46.673964,22.1846113
6878,Codru,46.6389208,22.1497749
6879,Dumbravita de Codru,46.6564711,22.1756011
6880,Poclusa de Beius,46.6496107,22.0861594
6881,Sannicolau de Beius,46.693886,22.1130733
6882,Ursad,46.6777252,22.0865061
6883,Urvis de Beius,46.6913444,22.1599312
6884,Suncuius,46.9160777,22.5091079
6885,Balnaca,46.9361928,22.5783542
6886,Balnaca-Grosi,46.9175493,22.5482348
6887,Zece Hotare,46.8928144,22.4859114
6888,Tarcea,47.4563052,22.1741398
6889,Adoni,47.433029,22.1746777
6890,Galospetreu,47.4802266,22.2211758
6891,Tarcaia,46.6338848,22.3635871
6892,Mierag,46.6038219,22.3618874
6893,Tarcaita,46.5898963,22.3340879
6894,Totoreni,46.6152029,22.3866558
6895,Tauteu,47.2709341,22.3330377
6896,Bogei,47.2611978,22.3680199
6897,Chiribis,47.3130873,22.3404046
6898,Ciutelec,47.2599947,22.3895188
6899,Poiana (Tauteu),47.2928675,22.3481891
6900,Tileagd,47.0568323,22.2213799
6901,Balaia,47.1110906,22.1745712
6902,Calatani,47.0466999,22.1927236
6903,Posoloaca,47.0625013,22.2405797
6904,Tilecus,47.0279338,22.2190412
6905,Uileacu de Cris,47.0818852,22.2050279
6906,Tinca,46.7588029,21.9328291
6907,Belfir,46.7368075,21.947626
6908,Girisu Negru,46.7268298,21.9089618
6909,Gurbediu,46.7949943,21.8662451
6910,Rapa,46.7825248,22.0229475
6911,Tulca,46.7847783,21.7777145
6912,Cauasd,46.7884745,21.8227362
6913,Tetchea,47.05,22.316667
6914,Hotar,47.0201051,22.2824374
6915,Subpiatra,47.0254904,22.3091854
6916,Telechiu,47.0538646,22.2703771
6917,Uileacu de Beius,46.6842958,22.2194649
6918,Forau,46.7139312,22.1860561
6919,Prisaca,46.713258,22.2282766
6920,Valanii de Beius,46.7000428,22.2448543
6921,Vadu Crisului,46.987441,22.5158872
6922,Birtin,46.9888505,22.4951593
6923,Tomnatic,46.9111953,22.4555372
6924,Topa de Cris,47.0034805,22.5340924
6925,Varciorog,46.9710366,22.2789705
6926,Fasca,46.9875214,22.3293688
6927,Surducel,46.925613,22.3326773
6928,Serghis,46.9798824,22.2387667
6929,Viisoara,47.3839131,22.4401339
6930,Izvoarele,47.4023739,22.4004251
6931,Padureni,47.4187,22.4619999
6932,Reghea,47.3763702,22.4829983
6933,Ghinda,47.1353513,24.5716773
6934,Sarata,47.0756541,24.4361239
6935,Sigmir,47.1334921,24.4261359
6936,Slatinita,47.2020689,24.5232016
6937,Unirea,47.1633038,24.5313559
6938,Viisoara,47.0965506,24.4379852
6939,Beclean,47.1800681,24.1704031
6940,Coldau,47.1860725,24.1435506
6941,Figa,47.1457602,24.2110624
6942,Rusu de Jos,47.1515111,24.1724094
6943,Nasaud,47.2921849,24.3973258
6944,Liviu Rebreanu,47.2602967,24.432236
6945,Lusca,47.2767942,24.4137693
6946,Sangeorz-Bai,47.3640822,24.6750748
6947,Cormaia,47.3874565,24.6894746
6948,Valea Borcutului,47.3776482,24.6385129
6949,Bistrita Bargaului,47.2093087,24.7608299
6950,Bistrita Bargaului Fabrici,47.2093087,24.7608299
6951,Colibita,47.1734134,24.9275811
6952,Branistea,47.1744064,24.0625997
6953,Ciresoaia,47.1419314,24.0576507
6954,Malut,47.1719404,24.1026548
6955,Budacu de Jos,47.0925076,24.5354641
6956,Budus,47.0773077,24.5397723
6957,Jelna,47.1113476,24.5577843
6958,Monariu,47.0658482,24.4736652
6959,Simionesti,47.0662711,24.49882
6960,Budesti,46.8138811,24.2179838
6961,Budesti-Fanate,46.844606,24.2326886
6962,Tagu,46.8231427,24.225334
6963,Tagsoru,46.7936613,24.2337327
6964,Caianu Mic,47.2387605,24.1566476
6965,Caianu Mare,47.231846,24.1615283
6966,Ciceu-Poieni,47.2975961,24.0873532
6967,Dobric,47.2375519,24.1273062
6968,Dobricel,47.2959563,24.1121375
6969,Dumbravita,47.2588049,24.1827734
6970,Cetate,47.1097,24.6261
6971,Budacu de Sus,47.059848,24.6615304
6972,Dumitrita,47.0702444,24.6259778
6973,Orheiu Bistritei,47.0943022,24.5928302
6974,Petris,47.0989472,24.6234608
6975,Ragla,47.0710503,24.6196233
6976,Satu Nou,47.1107881,24.6282582
6977,Chiochis,46.9866621,24.1813497
6978,Apatiu,46.9995998,24.1839657
6979,Bozies,47.0326949,24.1886632
6980,Buza Catun,46.9405463,24.1889675
6981,Chetiu,47.0333156,24.2002747
6982,Jimbor,46.9217467,24.2010976
6983,Manic,46.9609422,24.2013227
6984,Sannicoara,46.9798963,24.1281373
6985,Strugureni,46.9807002,24.2050802
6986,Tentea,46.9999918,24.1361612
6987,Chiuza,47.23587,24.2388904
6988,Mires,47.2655949,24.2333792
6989,Piatra,47.2486454,24.2656054
6990,Sasarm,47.2121927,24.2175161
6991,Ciceu-Giurgesti,47.2769032,23.9911802
6992,Breaza,47.3478173,24.0596526
6993,Dumbraveni,47.2849151,23.9842296
6994,Negrilesti,47.2707226,24.0481368
6995,Purcarete,47.3099,24.0551
6996,Cosbuc,47.3647271,24.3922139
6997,Bichigiu,47.4244657,24.3376637
6998,Dumitra,47.22336,24.4665408
6999,Cepari,47.2346869,24.4251329
7000,Tarpiu,47.1922581,24.4037277
7001,Feldru,47.2596487,24.5749454
7002,Nepos,47.2782806,24.5330089
7003,Galatii Bistritei,46.9944609,24.415667
7004,Albestii Bistritei,46.9937125,24.4502699
7005,Dipsa,46.966173,24.4352549
7006,Herina,47.0196683,24.4154218
7007,Tonciu,46.9992239,24.3746602
7008,Ilva Mare,47.363867,24.8797014
7009,Ivaneasa,47.3433043,24.895439
7010,Ilva Mica,47.3104997,24.6706268
7011,Josenii Bargaului,47.2062505,24.6724174
7012,Mijlocenii Bargaului,47.2153311,24.6950468
7013,Rusu Bargaului,47.1973304,24.6377466
7014,Stramba,47.2272278,24.6459224
7015,Lechinta,47.0212184,24.3372165
7016,Bungard,46.9388997,24.3279739
7017,Chirales,47.0878017,24.3109049
7018,Sangeorzu Nou,46.9612589,24.3573
7019,Saniacob,47.0558674,24.2950882
7020,Tigau,47.0684912,24.3307087
7021,Vermes,47.0005012,24.3204501
7022,Lesu,47.3151107,24.7525235
7023,Lunca Lesului,47.3123252,24.7928986
7024,Livezile,47.1864923,24.5830613
7025,Cusma,47.1299206,24.7058071
7026,Dorolea,47.1720341,24.6378631
7027,Dumbrava (Livezile),47.2120471,24.6187297
7028,Valea Poenii,47.1868834,24.6352555
7029,Lunca Ilvei,47.3222146,25.0256431
7030,Maieru,47.401533,24.7444551
7031,Anies,47.4171641,24.7671215
7032,Matei,46.9826779,24.2651073
7033,Bidiu,47.0438143,24.2353789
7034,Corvinesti,47.0169392,24.2588771
7035,Enciu,47.050528,24.249992
7036,Fantanele,46.9372836,24.2722816
7037,Morut,46.961421,24.2679951
7038,Magura Ilvei,47.3724294,24.7974218
7039,Arsita,47.3493511,24.8354427
7040,Poiana Ilvei,47.3558143,24.7451705
7041,Mariselu,47.0113867,24.5087898
7042,Barla,47.0129497,24.5572053
7043,Domnesti,47.0337159,24.4786875
7044,Jeica,46.9801213,24.5044433
7045,Magurele,47.0160954,24.5065285
7046,Neteni,47.0127115,24.4575046
7047,Santioana,47.0063721,24.5648252
7048,Micestii de Campie,46.8589704,24.3087636
7049,Fantanita,46.8321371,24.3365749
7050,Visuia,46.8368731,24.2927744
7051,Milas,46.8203402,24.4341748
7052,Comlod,46.8575592,24.4429655
7053,Dupa Deal,46.8072422,24.4508486
7054,Ghemes,46.7820575,24.4429541
7055,Hirean,46.8141,24.409
7056,Orosfaia,46.8505748,24.4255557
7057,Monor,46.9471078,24.6913767
7058,Gledin,46.9591217,24.7065012
7059,Nimigea,47.2452354,24.3181821
7060,Floresti,47.2376824,24.2769318
7061,Mintiu,47.2369581,24.3491553
7062,Mititei,47.2836415,24.3145057
7063,Mocod,47.2650232,24.2935843
7064,Mogoseni,47.2136647,24.2542012
7065,Nimigea de Sus,47.2795625,24.3239825
7066,Taure,47.2068896,24.3188408
7067,Nimigea de Jos,47.2512334,24.2972946
7068,Nuseni,47.1004265,24.1943712
7069,Beudiu,47.0631191,24.1708343
7070,Dumbrava (Nuseni),47.1012982,24.132787
7071,Feleac,47.0891289,24.24761
7072,Malin,47.1204395,24.1308771
7073,Rusu de Sus,47.1218453,24.1794381
7074,Vita,47.0413267,24.1472155
7075,Parva,47.4162804,24.5718407
7076,Petru Rares,47.2131643,23.9986837
7077,Bata,47.1871662,23.9935674
7078,Ciceu-Corabia,47.2439072,23.9416242
7079,Ciceu-Mihaiesti,47.1865741,23.9729418
7080,Lelesti,47.2195866,23.9551433
7081,Reteag,47.1971228,24.0185487
7082,Prundu Bargaului,47.2343411,24.7309446
7083,Susenii Bargaului,47.220899,24.6849013
7084,Rebra,47.33309,24.4946186
7085,Rebrisoara,47.287895,24.4563895
7086,Gersa I,47.3110671,24.4572057
7087,Gersa II,47.3696674,24.4679612
7088,Poderei,47.281,24.4817
7089,Rodna,47.420026,24.8169632
7090,Valea Vinului,47.4802,24.8303
7091,Romuli,47.5517565,24.4341258
7092,Dealu Stefanitei,47.5774239,24.4186653
7093,Salva,47.3085955,24.3533746
7094,Runcu Salvei,47.366828,24.3311022
7095,Sanmihaiu de Campie,46.9104077,24.3373045
7096,Brateni,46.9120153,24.3900045
7097,La Curte,46.8860168,24.3683979
7098,Salcuta,46.9179559,24.300971
7099,Stupini,46.8740895,24.375641
7100,Zoreni,46.8973591,24.2753177
7101,Silivasu de Campie,46.781588,24.2988083
7102,Draga,46.7649778,24.2742916
7103,Fanatele Silivasului,46.7993898,24.2738966
7104,Porumbenii,46.7677456,24.284789
7105,Spermezeu,47.2945127,24.1563096
7106,Halmasau,47.3452,24.1395
7107,Lunca Borlesei,47.3169667,24.1573054
7108,Paltineasa,47.2946245,24.2064691
7109,Sita,47.3152807,24.1851252
7110,Sesuri Spermezeu-Vale,47.3225807,24.141244
7111,Sant,47.4406116,24.891578
7112,Valea Mare (Sant),47.4655124,24.9446434
7113,Sieu,47.0000723,24.6065717
7114,Ardan,47.0291216,24.6687185
7115,Posmus,46.9750731,24.5917144
7116,Soimus,47.0413162,24.6196573
7117,Sieu-Magherus,47.1057859,24.3857607
7118,Arcalia,47.0836881,24.3606357
7119,Chintelnic,47.1013054,24.3312132
7120,Crainimat,47.0717041,24.4022298
7121,Podirei,47.1167911,24.3341548
7122,Saratel,47.0528596,24.411328
7123,Valea Magherusului,47.1159205,24.3995238
7124,Sieu-Odorhei,47.136004,24.2516585
7125,Agrisu de Jos,47.1552706,24.2377947
7126,Agrisu de Sus,47.1510265,24.2279118
7127,Bretea,47.1237857,24.2456621
7128,Coasta,47.1267105,24.2800703
7129,Cristur-Sieu,47.1232718,24.2996579
7130,Sirioara,47.1013158,24.2939012
7131,Sieut,47.0154759,24.6916155
7132,Lunca,47.0170945,24.6789201
7133,Rustior,46.9926999,24.6726558
